method;model;directory;conf;iou;imsize;max_det;file;pix_x;pix_y;nb_det;area_tot;w_mean;h_mean
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0047.JPG;8688;5792;68;5612217;244.4558823529412;331.11764705882354
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0048.JPG;8688;5792;85;4915460;188.31764705882352;305.4470588235294
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0049.JPG;8688;5792;375;14773646;154.92533333333333;252.672
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0050.JPG;8688;5792;168;7381164;164.30357142857142;266.1547619047619
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0051.JPG;8688;5792;273;18474144;206.21978021978023;326.97069597069594
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0052.JPG;8688;5792;43;3102572;215.90697674418604;332.7906976744186
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0053.JPG;8688;5792;376;13839125;157.66755319148936;232.64893617021278
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0054.JPG;8688;5792;272;10011992;156.71691176470588;234.18382352941177
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0055.JPG;8688;5792;155;7880752;175.1225806451613;288.94193548387096
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0056.JPG;8688;5792;84;5879757;222.71428571428572;311.8809523809524
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0057.JPG;8688;5792;150;12140742;264.9866666666667;301.6333333333333
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0058.JPG;8688;5792;59;5188809;235.25423728813558;344.7457627118644
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0059.JPG;8688;5792;224;15908917;234.09821428571428;301.54017857142856
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0060.JPG;8688;5792;228;15976723;235.58771929824562;295.9956140350877
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0061.JPG;8688;5792;235;17320213;232.7531914893617;315.4723404255319
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0062.JPG;8688;5792;168;13497309;247.0654761904762;322.3511904761905
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0063.JPG;8688;5792;31;1468838;182.25806451612902;254.3548387096774
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0064.JPG;8688;5792;370;17577456;172.33783783783784;275.3972972972973
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0065.JPG;8688;5792;308;14876205;174.98376623376623;275.2305194805195
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0066.JPG;8688;5792;307;13925433;163.3615635179153;276.5309446254072
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0067.JPG;8688;5792;318;14298302;162.93710691823898;274.9433962264151
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0068.JPG;8688;5792;200;10817794;178.77;302.215
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0069.JPG;8688;5792;119;8395584;164.6890756302521;263.42857142857144
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0070.JPG;8688;5792;61;2669883;166.81967213114754;258.55737704918033
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0071.JPG;8688;5792;100;8113226;249.64;279.29
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0072.JPG;8688;5792;78;6173335;263.8333333333333;258.29487179487177
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0073.JPG;8688;5792;89;9283675;281.5168539325843;316.1685393258427
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0074.JPG;8688;5792;85;8148216;287.9294117647059;286.43529411764706
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0075.JPG;8688;5792;89;10216677;303.2134831460674;324.7752808988764
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0076.JPG;8688;5792;77;12213528;330.4155844155844;408.9220779220779
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0077.JPG;8688;5792;78;7078511;283.29487179487177;276.8076923076923
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0078.JPG;8688;5792;77;6596576;269.6363636363636;270.2987012987013
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0079.JPG;8688;5792;84;9129842;281.54761904761904;330.4761904761905
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0080.JPG;8688;5792;163;12043006;231.08588957055215;317.5766871165644
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0081.JPG;8688;5792;231;17098394;233.45887445887445;316.12554112554113
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0081A.JPG;8688;5792;66;4913694;226.12121212121212;325.6212121212121
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0082.JPG;8688;5792;57;4494849;278.70175438596493;250.68421052631578
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0083.JPG;8688;5792;75;4277335;241.25333333333333;221.17333333333335
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0084.JPG;8688;5792;100;10678933;296.03;338.39
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0085.JPG;8688;5792;192;13504742;263.1458333333333;246.97395833333334
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0086.JPG;8688;5792;166;12683748;277.62048192771084;255.5120481927711
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0087.JPG;8688;5792;117;9082065;272.13675213675214;266.61538461538464
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0088.JPG;8688;5792;23;2221890;300.5652173913044;319.1304347826087
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0089.JPG;8688;5792;118;11315041;279.8220338983051;326.5508474576271
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0090.JPG;8688;5792;167;14256610;274.97005988023955;305.3293413173653
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0092.JPG;8688;5792;98;8489762;277.9387755102041;301.1326530612245
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0093.JPG;8688;5792;31;2503821;269.35483870967744;294.61290322580646
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0094.JPG;8688;5792;53;3123900;203.45283018867926;276.1509433962264
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0095.JPG;8688;5792;31;2709495;292.19354838709677;296.258064516129
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0096.JPG;8688;5792;79;6458235;265.43037974683546;301.32911392405066
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0097.JPG;8688;5792;63;5580495;285.2063492063492;290.57142857142856
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0098.JPG;8688;5792;63;4930013;263.6190476190476;274.95238095238096
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0099.JPG;8688;5792;69;5473546;260.5217391304348;283.536231884058
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0100.JPG;8688;5792;48;6242895;315.5833333333333;384.3125
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0101.JPG;8688;5792;51;4647367;291.96078431372547;307.2156862745098
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0102.JPG;8688;5792;57;2145271;152.57894736842104;230.3684210526316
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0103.JPG;8688;5792;250;8612162;146.44;232.928
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0103A.JPG;8688;5792;39;1563986;164.92307692307693;235.87179487179486
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0104.JPG;8688;5792;201;5998237;126.21890547263682;221.76119402985074
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0105.JPG;8688;5792;50;2670475;226.74;250.52
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0106.JPG;8688;5792;46;2586920;227.93478260869566;254.97826086956522
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0107.JPG;8688;5792;35;2464636;329.74285714285713;211.42857142857142
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0108.JPG;8688;5792;39;2160614;253.30769230769232;226.10256410256412
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0109.JPG;8688;5792;99;4738581;197.22222222222223;253.46464646464648
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0110.JPG;8688;5792;50;2769058;232.14;246.16
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0111.JPG;8688;5792;12;4997817;408.0833333333333;425.5
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0112.JPG;8688;5792;45;2019805;204.44444444444446;212.06666666666666
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0113.JPG;8688;5792;42;1931925;201.85714285714286;217.9047619047619
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0114.JPG;8688;5792;16;1297952;278.4375;252.0
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0115.JPG;8688;5792;26;1129315;201.42307692307693;210.5
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0116.JPG;8688;5792;49;3190727;260.2857142857143;242.81632653061226
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0116A.JPG;8688;5792;15;797180;233.0;227.8
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0117.JPG;8688;5792;39;2805281;272.46153846153845;248.51282051282053
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0118.JPG;8688;5792;44;2240327;210.25;239.11363636363637
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0119.JPG;8688;5792;45;2744520;222.0222222222222;250.66666666666666
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0120.JPG;8688;5792;22;1242918;255.3181818181818;227.22727272727272
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0121.JPG;8688;5792;34;2082142;218.58823529411765;263.38235294117646
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0122.JPG;8688;5792;16;922143;271.8125;209.6875
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0123.JPG;8688;5792;50;2817873;191.04;284.1
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0124.JPG;8688;5792;69;3504514;222.55072463768116;238.97101449275362
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0125.JPG;8688;5792;89;3974474;194.92134831460675;236.80898876404495
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0126.JPG;8688;5792;70;3076205;198.2;232.24285714285713
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0127.JPG;8688;5792;58;2519781;192.70689655172413;234.74137931034483
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0128.JPG;8688;5792;93;4525088;204.79569892473117;250.38709677419354
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0129.JPG;8688;5792;42;2095090;194.4047619047619;264.42857142857144
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0130.JPG;8688;5792;40;2631470;267.9;230.7
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0131.JPG;8688;5792;32;1825127;259.21875;225.0625
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0132.JPG;8688;5792;37;2016908;271.2432432432432;198.21621621621622
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0133.JPG;8688;5792;29;1355897;209.86206896551724;219.06896551724137
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0134.JPG;8688;5792;32;1929898;285.75;213.0625
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0135.JPG;8688;5792;109;4970114;195.1559633027523;243.8165137614679
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0136.JPG;8688;5792;69;2982442;185.66666666666666;244.56521739130434
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0137.JPG;8688;5792;75;3279455;190.17333333333335;245.57333333333332
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0138.JPG;8688;5792;69;2968393;186.6086956521739;245.91304347826087
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0139.JPG;8688;5792;67;3300106;212.9402985074627;242.9402985074627
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0140.JPG;8688;5792;35;2516100;258.3142857142857;261.42857142857144
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0141.JPG;8688;5792;36;1797107;221.05555555555554;239.52777777777777
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0143.JPG;8688;5792;23;1317071;204.52173913043478;284.7391304347826
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0144.JPG;8688;5792;11;877643;283.90909090909093;286.45454545454544
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0145.JPG;8688;5792;19;1140092;219.68421052631578;277.05263157894734
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0146.JPG;8688;5792;18;1120318;251.94444444444446;242.44444444444446
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0147.JPG;8688;5792;45;2527396;224.37777777777777;259.1777777777778
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0148.JPG;8688;5792;21;1022636;205.8095238095238;237.38095238095238
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0149.JPG;8688;5792;40;3040089;248.125;275.125
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0150.JPG;8688;5792;3;188041;261.3333333333333;245.0
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0151.JPG;8688;5792;58;2355127;195.4655172413793;210.5
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0152.JPG;8688;5792;104;5228792;205.02884615384616;229.76923076923077
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0153.JPG;8688;5792;110;4695541;204.76363636363635;206.54545454545453
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0154.JPG;8688;5792;10;807588;258.4;264.8
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0155.JPG;8688;5792;42;2817585;261.76190476190476;242.73809523809524
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0156.JPG;8688;5792;20;1059596;236.8;212.7
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0157.JPG;8688;5792;14;1056009;226.14285714285714;270.2857142857143
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0158.JPG;8688;5792;6;688710;296.1666666666667;316.5
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0159.JPG;8688;5792;27;1270377;205.07407407407408;226.92592592592592
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Coprini_drawer_0160.JPG;8688;5792;117;8941059;270.85470085470087;275.4786324786325
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Corylophidae_Drawer_0023.JPG;6000;4000;189;2946193;90.15343915343915;164.60846560846562
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cossyphodidae_Drawer_0027.JPG;6000;4000;122;2168717;95.81147540983606;175.5983606557377
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cryptophagidae_Drawer_0023.JPG;6000;4000;190;2980034;90.42631578947369;164.9842105263158
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cucujidae_Drawer_0022.JPG;6000;4000;116;2152413;101.34482758620689;168.29310344827587
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cupedidae_drawer_0001.JPG;8688;5792;4;230558;175.5;339.0
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0087.JPG;6000;4000;295;3104187;73.42372881355932;134.14237288135593
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0088.JPG;6000;4000;347;5156480;84.04610951008645;167.89337175792508
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0089.JPG;6000;4000;354;4623615;80.30790960451978;157.52542372881356
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0090.JPG;6000;4000;190;2567693;76.42105263157895;146.8578947368421
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0091.JPG;6000;4000;314;3949159;73.95541401273886;145.29936305732485
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0092.JPG;6000;4000;328;5494469;91.98780487804878;177.53963414634146
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0093.JPG;6000;4000;286;4899964;93.13986013986013;177.64685314685315
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0094.JPG;6000;4000;346;6114101;94.22543352601156;181.54624277456648
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0095.JPG;6000;4000;368;5595154;88.33695652173913;168.78532608695653
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0096.JPG;6000;4000;336;5792734;93.0;179.95833333333334
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0097.JPG;6000;4000;204;3905807;95.80392156862744;180.90686274509804
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0098.JPG;6000;4000;244;4379853;95.86065573770492;179.36065573770492
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0099.JPG;6000;4000;324;4842856;85.48148148148148;163.62962962962962
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0100.JPG;6000;4000;335;5620981;93.05373134328359;172.14626865671642
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0101.JPG;6000;4000;336;5734340;89.30952380952381;183.4672619047619
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0102.JPG;6000;4000;343;6287014;90.3731778425656;194.4402332361516
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0103.JPG;5825;3883;344;5934936;90.68895348837209;184.8372093023256
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0104.JPG;6000;4000;363;6057374;90.80165289256199;177.11019283746558
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0105.JPG;6000;4000;363;7323722;100.94490358126721;194.79063360881543
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0106.JPG;6000;4000;361;4719382;80.56509695290859;160.5650969529086
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0107.JPG;6000;4000;341;7836347;106.08211143695014;210.52492668621701
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0108.JPG;6000;4000;304;4595539;86.86513157894737;169.21381578947367
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0109.JPG;6000;4000;368;4938048;82.32065217391305;161.64673913043478
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0110.JPG;6000;4000;367;5235061;84.10626702997276;166.4032697547684
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0111.JPG;6000;4000;369;5219561;83.89430894308943;166.36856368563684
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0112.JPG;6000;4000;370;5344744;84.46756756756757;167.64324324324323
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0113.JPG;6000;4000;363;5015558;82.95316804407713;163.6749311294766
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0114.JPG;6000;4000;337;7744787;108.76854599406528;208.1721068249258
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0115.JPG;6000;4000;362;5973690;89.6353591160221;178.3756906077348
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0116.JPG;6000;4000;359;5405803;86.86629526462396;168.4568245125348
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0117.JPG;6000;4000;338;6820908;99.50591715976331;196.46153846153845
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0118.JPG;6000;4000;362;5137677;83.49447513812154;165.79005524861878
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0119.JPG;6000;4000;363;4838697;81.34710743801652;161.47382920110192
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0120.JPG;6000;4000;361;4811932;82.10526315789474;160.5180055401662
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0121.JPG;6000;4000;363;5011706;82.8099173553719;163.8457300275482
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0122.JPG;6000;4000;363;5139589;84.05509641873279;165.5151515151515
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0123.JPG;6000;4000;362;4788032;82.48895027624309;158.88950276243094
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0124.JPG;6000;4000;362;7375777;101.4171270718232;195.01381215469613
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0125.JPG;6000;4000;362;5497792;87.17127071823204;170.36740331491714
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0126.JPG;6000;4000;346;4584377;81.60982658959537;159.29190751445086
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0127.JPG;6000;4000;363;4838126;81.4931129476584;160.45179063360882
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0128.JPG;6000;4000;362;4856945;81.56077348066299;162.09944751381215
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0129.JPG;6000;4000;360;4443375;78.67222222222222;155.86111111111111
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0130.JPG;6000;4000;364;5013884;82.92582417582418;162.51373626373626
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0131.JPG;6000;4000;363;4677709;80.46556473829202;158.57300275482095
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0132.JPG;6000;4000;363;4710448;81.13498622589532;158.27548209366392
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0133.JPG;6000;4000;356;5990629;90.56741573033707;181.41011235955057
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0134.JPG;6000;4000;361;5230024;82.19113573407202;166.27146814404432
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0135.JPG;6000;4000;282;5527706;98.53191489361703;192.84751773049646
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0136.JPG;6000;4000;370;5019354;82.77297297297298;161.74864864864864
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0137.JPG;6000;4000;370;5439292;85.05675675675676;169.1891891891892
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0138.JPG;6000;4000;369;5734575;87.14634146341463;174.13279132791328
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0139.JPG;6000;4000;362;6907120;97.25966850828729;188.96132596685084
YOLO;coleo.pt;Col_Box_Coleo/;0.5;0;2000;1000;Curculionidae_Drawer_0140.JPG;6000;4000;326;5749369;92.08588957055214;186.43865030674846
